,mmsi,label,length,tonnage,power,geartype,secondary_geartype
3920,247102190,Trawlers,16.23,32.0,110.0,OTB,NO
3921,227319460,Set_gillnets,11.17,10.69,114.0,GTR,GNS
3922,205345000,Trawlers,37.81,385.0,1181.0,DRB,NO
3923,276370000,Trawlers,28.3,126.0,423.0,OTM,OTB
3924,227468000,Trawlers,21.06,129.71,353.0,OTB,OTM
3925,250002714,Trawlers,20.06,68.0,221.0,TBB,NO
3926,247143540,Trawlers,27.37,153.0,368.0,OTB,NO
3927,227423000,Trawlers,15.82,45.0,331.0,DRB,TBB
3928,224259220,Trawlers,29.5,247.0,222.22,OTB,NO
3929,224022810,Purse_seines,21.0,59.0,268.58,PS,NO
3930,275239000,Trawlers,25.6,109.0,276.0,OTM,OTB
3931,224591000,Drifting_longlines,46.12,619.0,916.85,LLD,NO
3932,224103220,Purse_seines,27.0,111.0,294.33,PS,NO
3933,224074730,Set_longlines,23.0,75.5,187.64,LLS,NO
3934,247081670,Trawlers,19.44,60.0,169.12,OTB,NO
3935,247185500,Trawlers|Purse_seines,33.55,239.0,735.29,OTB,PS
3936,246214000,Trawlers,41.05,484.0,1471.0,TBB,NO
3937,235002870,Trawlers,17.13,65.0,220.0,HMD,NO
3938,247101020,Trawlers|Purse_seines,30.25,204.0,533.0,OTB,PS
3939,247110190,Purse_seines|Trawlers,48.05,245.0,1081.0,PS,OTB
3940,237262000,Trawlers,20.37,35.0,205.83,OTB,NO
3941,266166000,Trawlers,17.85,86.0,310.0,OTB,NO
3942,211479000,Trawlers,17.6,35.0,145.0,OTB,PTB
3943,219004596,other_fishing,14.56,24.8,121.0,SDN,NO
3944,247094310,Trawlers|Purse_seines,19.75,43.0,294.2,OTB,PS
3945,224072430,Purse_seines,18.5,26.43,95.66,PS,NO
3946,261001310,Trawlers,17.4,32.0,121.0,OTB,PTB
3947,224242200,Purse_seines,18.0,18.33,129.51,PS,NO
3948,275231000,Trawlers,25.45,112.0,220.0,OTM,NO
3949,224102000,Purse_seines,28.37,130.02,309.05,PS,NO
3950,224597000,Drifting_longlines,25.2,164.0,256.81,LLD,NO
3951,219001181,Trawlers,18.5,54.1,127.0,TBB,NO
3952,224072190,Trawlers,24.85,81.15,348.05,OTB,NO
3953,247147780,Trawlers|Purse_seines,20.41,67.0,324.0,OTB,PS
3954,238197240,Trawlers|Pole_and_line,18.3,37.0,324.0,OTB,LHP
3955,250000096,Trawlers,53.06,1093.0,1007.0,OTM,NO
3956,219009274,Trawlers|Set_gillnets,9.86,6.1,81.0,OTB,GNS
3957,240406000,Set_longlines|Set_gillnets,17.4,36.0,121.29,LLS,GTR
3958,247074680,Trawlers,25.18,114.0,735.0,OTB,PTM
3959,246027000,Trawlers,40.08,267.0,750.0,HMD,DRB
3960,247148110,Trawlers,26.13,116.0,316.0,OTB,NO
3961,211103000,Trawlers,34.15,135.0,294.0,DRB,NO
3962,237889000,Trawlers,26.1,110.0,312.42,OTB,NO
3963,224050370,Set_gillnets,15.7,27.48,117.73,GNS,GTR
3964,263341000,Set_gillnets,15.15,22.0,141.68,GNS,GTR
3965,219002047,Trawlers,16.86,50.4,148.0,OTB,OTB
3966,224077390,Trawlers,19.26,47.5,220.75,OTB,NO
3967,247100590,Trawlers,20.72,72.0,206.0,OTB,NO
3968,261008070,Trawlers,18.98,58.0,220.0,OTB,PTB
3969,237697000,Trawlers,29.0,133.0,294.04,OTB,NO
3970,209353000,Trawlers,27.5,110.0,242.71,OTB,NO
3971,224732000,Trawlers,65.9,1605.0,1471.67,OTB,PTB
3972,220327000,Trawlers|Set_gillnets,15.2,27.8,177.0,OTB,GNS
3973,237312000,Trawlers|Purse_seines,24.88,86.0,367.55,OTB,PS
3974,219016474,Set_gillnets|Trawlers,9.03,5.0,50.0,GNS,OTB
3975,227320310,Set_gillnets|Pots_and_traps,10.3,8.23,125.0,GTR,FPO
3976,224132000,Drifting_longlines,30.0,262.0,511.41,LLD,NO
3977,276276000,Trawlers,25.42,122.0,221.0,OTM,NO
3978,211413470,Trawlers,43.6,406.0,1192.0,DRB,NO
3979,261006880,Trawlers|Drifting_longlines,17.79,32.0,121.0,OTB,LLD
3980,224012890,Purse_seines,17.9,39.1,164.83,PS,NO
3981,224157000,Set_longlines,27.0,154.89,202.35,LLS,NO
3982,247084740,Trawlers,14.66,29.0,110.5,OTB,PTM
3983,266205000,Trawlers,39.78,514.0,1600.0,OTM,NO
3984,245598000,Trawlers,38.37,169.0,442.0,DRH,NO
3985,224075190,Purse_seines,36.0,224.0,367.92,PS,NO
3986,205321000,Trawlers,37.45,385.0,1200.0,TBB,NO
3987,247151690,Trawlers|Set_longlines,25.52,168.0,338.56,OTB,LLS
3988,275422000,Trawlers,25.45,112.0,217.0,OTM,OTB
3989,263407280,Purse_seines,26.0,84.48,442.0,PS,NO
3990,247080770,Trawlers,19.9,61.0,220.0,OTB,NO
3991,247051220,Trawlers,16.69,42.0,104.5,OTB,NO
3992,266353000,Trawlers,43.85,807.0,2000.0,OTM,OTB
3993,211270480,Trawlers,36.28,269.0,993.0,OTB,TBB
3994,239305000,Purse_seines,18.3,28.0,205.83,PS,PS
3995,239583300,Set_longlines|Drifting_longlines,14.9,12.97,70.0,LLS,LLD
3996,224072150,Trawlers,19.25,39.86,198.68,OTB,NO
3997,224030190,Trawlers,21.0,63.53,121.41,OTB,NO
3998,247081090,Trawlers,21.0,35.0,200.0,OTB,NO
3999,247100410,Purse_seines|Trawlers,40.5,330.0,706.0,PS,OTB
4000,219831000,other_fishing,19.52,70.5,169.0,SDN,NO
4001,224044230,Trawlers,24.98,103.77,250.18,OTB,NO
4002,237919000,Trawlers,29.5,133.0,282.28,OTB,NO
4003,244245000,Trawlers,23.97,160.0,221.0,TBB,OTB
4004,235112769,Trawlers,14.9,28.4,120.0,OTB,OTT
4005,237444000,Trawlers,22.3,45.0,399.89,OTB,NO
4006,224169660,Trawlers,18.0,40.12,153.79,OTB,NO
4007,263363000,Set_gillnets,17.3,26.18,127.0,GTR,GNS
4008,232004150,Trawlers,19.81,103.0,235.0,OTB,NO
4009,224421000,Trawlers,42.74,748.0,1136.87,OTB,PTB
4010,237905000,Trawlers,39.2,432.0,813.76,OTB,NO
4011,224057990,Trawlers,17.8,37.99,113.32,OTB,NO
4012,235001823,Trawlers,14.04,17.09,127.0,OTB,NO
4013,224011150,Trawlers,22.0,52.56,183.96,OTB,NO
4014,247140840,Trawlers|Set_longlines,23.41,84.0,206.0,OTB,LLS
4015,277215000,Trawlers,25.5,120.0,221.0,OTB,OTM
4016,205303000,Trawlers,37.8,390.0,1200.0,TBB,OTB
4017,232006050,Trawlers,40.0,428.0,1343.0,TBB,NO
4018,218162000,Trawlers,37.05,499.0,700.0,OTB,OTM
4019,261002160,Trawlers,26.79,206.0,419.0,OTM,OTB
4020,224372000,Trawlers,33.53,314.0,544.52,OTB,PTB
4021,247152310,Trawlers|Set_longlines,20.1,75.0,331.0,OTB,LLS
4022,247083940,Trawlers,26.26,95.0,522.0,OTB,PTM
4023,247102750,Trawlers,19.44,43.0,215.0,OTB,NO
4024,224009750,Purse_seines,21.37,63.6,294.33,PS,NO
4025,263401340,Set_gillnets,15.68,22.07,81.0,GNS,GTR
4026,224167130,Trawlers,20.0,72.0,139.81,OTB,NO
4027,240259000,Trawlers,31.54,202.0,367.64,OTB,NO
4028,245562000,Trawlers,25.2,84.0,221.0,TBB,OTT
4029,245567000,Trawlers,36.41,210.0,716.0,DRB,NO
4030,224017450,Set_longlines|Pots_and_traps,15.47,32.27,110.38,LLS,FPO
4031,232004190,Trawlers,24.8,309.0,741.0,OTB,NO
4032,247101310,Trawlers,18.48,41.0,205.9,OTB,NO
4033,247121210,Trawlers,26.3,87.0,661.9,OTB,PTM
4034,235005014,Trawlers,30.98,78.0,300.0,DRB,NO
4035,247121540,Trawlers|Set_longlines,17.35,32.0,109.0,OTB,LLS
4036,247303390,Trawlers|Set_longlines,22.45,86.0,211.0,OTB,LLS
4037,245287000,Set_gillnets|Pots_and_traps,20.0,26.0,112.0,GNS,FPO
4038,204255000,Set_gillnets,20.0,86.89,235.36,GNS,GTR
4039,235000820,Set_gillnets,35.7,286.0,529.0,GNS,NO
4040,246426000,Trawlers,33.98,155.0,459.0,DRB,NO
4041,220228000,Trawlers,17.04,61.7,220.0,TBB,NO
4042,227500000,Purse_seines,24.3,81.0,522.0,PS,NO
4043,219002368,Trawlers|other_fishing,15.9,41.4,253.0,OTB,SDN
4044,224095390,Trawlers,23.9,81.4,250.18,OTB,NO
4045,235074868,Trawlers|Pots_and_traps,10.0,12.57,89.52,HMD,FPO
4046,256000684,Trawlers,23.4,145.0,171.51,OTB,NO
4047,227314440,Set_gillnets,11.95,15.08,151.0,GTR,GNS
4048,227118700,Trawlers,16.53,67.25,324.0,OTM,OTB
4049,237435000,Purse_seines|Set_longlines,16.36,28.0,172.75,PS,LLS
4050,224031980,Trawlers,18.4,38.13,239.15,OTB,NO
4051,245364000,Trawlers,23.01,100.0,221.0,TBB,OTB
4052,244529000,Trawlers,20.34,43.0,220.0,TBB,NO
4053,240910000,Purse_seines|Set_gillnets,15.2,17.0,158.0,PS,GNS
4054,204274000,Set_gillnets|Set_longlines,18.8,35.36,220.65,GTR,LLS
4055,205296000,Trawlers,23.99,60.0,221.0,TBB,OTB
4056,235015841,Trawlers,18.41,94.0,333.0,OTB,NO
4057,227318240,Trawlers,16.5,37.33,256.0,OTB,PTM
4058,235007968,Pots_and_traps,15.93,37.0,172.0,FPO,NO
4059,247084670,Trawlers,26.92,95.0,346.0,OTB,NO
4060,275131000,Trawlers,98.1,4378.0,5146.0,OTM,OTB
4061,211483000,Trawlers,16.8,32.0,221.0,TBB,OTB
4062,247142480,Purse_seines,28.3,172.0,641.9,PS,NO
4063,227316520,Pots_and_traps|Set_gillnets,13.1,19.64,160.0,FPO,GTR
4064,245264000,Trawlers,23.4,57.0,221.0,TBB,NO
4065,211530000,Trawlers,17.21,33.0,206.0,TBB,OTB
4066,224060680,Purse_seines,33.5,162.0,367.92,PS,NO
4067,211238930,Trawlers,116.7,7278.0,5299.0,OTM,OTB
4068,265612240,Trawlers|other_fishing,14.88,21.0,289.0,OTB,GND
4069,247030180,Trawlers,16.6,26.0,206.0,OTB,PTM
4070,224762000,Drifting_longlines,25.0,127.0,309.05,LLD,NO
4071,263420690,Set_gillnets|Pots_and_traps,13.5,17.87,92.67,GTR,FPO
4072,224013050,Trawlers,20.34,53.1,253.13,OTB,NO
4073,227647080,Set_gillnets|Pots_and_traps,11.94,11.98,176.0,GNS,FPO
4074,235101102,Set_longlines,26.92,187.0,670.0,LLS,NO
4075,266424000,Trawlers|Set_longlines,9.99,7.01,138.0,OTB,LLS
4076,219001569,Set_gillnets,12.57,14.1,169.0,GNS,NO
4077,227894000,Set_gillnets|Set_longlines,34.0,328.0,588.0,GNS,LLS
4078,232004741,Trawlers,18.25,96.0,335.7,DRB,NO
4079,224106240,Trawlers,26.9,97.58,564.39,OTB,NO
4080,227314780,Set_gillnets,11.95,12.79,162.0,GTR,GNS
4081,235000476,Trawlers,16.49,42.0,179.0,OTB,NO
4082,224148120,Trawlers,19.25,38.69,153.79,OTB,NO
4083,205632000,Trawlers,19.04,44.0,202.0,TBB,OTB
4084,247070730,Trawlers,23.2,91.0,467.0,OTB,PTM
4085,224172000,Trawlers,38.8,393.0,588.67,OTB,PTB
4086,239117000,Purse_seines,19.1,39.0,220.53,PS,NO
4087,224081690,Drifting_longlines,28.08,195.0,459.16,LLD,NO
4088,245731000,Trawlers,23.85,92.0,221.0,TBB,OTM
4089,224122560,Drifting_longlines,17.0,54.89,94.19,LLD,NO
4090,244377000,Trawlers,28.6,140.0,221.0,OTB,OTT
4091,227640150,Trawlers,12.99,29.13,184.0,OTB,DRB
4092,247146770,Trawlers|Set_longlines,17.8,38.0,269.9,OTB,LLS
4093,224142560,Trawlers,21.35,32.18,194.26,OTB,NO
4094,247302510,Trawlers|Purse_seines,20.37,33.0,220.0,OTB,PS
4095,211162000,Trawlers,15.96,22.0,191.0,TBB,OTB
4096,211363680,Trawlers,36.22,187.0,716.0,DRB,NO
4097,218442000,Trawlers|Set_gillnets,14.42,23.0,220.0,OTB,GNS
4098,219013485,Trawlers|other_fishing,22.0,165.0,298.0,OTB,SDN
4099,235005947,Trawlers,17.85,55.87,149.0,DRB,NO
4100,263290000,Set_gillnets,18.77,32.05,202.26,GNS,GTR
4101,227142100,Trawlers,24.9,148.0,316.0,OTM,OTB
4102,244965000,Trawlers,22.9,72.0,221.0,TBB,NO
4103,227573130,Trawlers,17.32,52.75,316.0,DRB,TBB
4104,247049190,Trawlers,20.4,41.0,331.0,OTB,NO
4105,219006382,Trawlers,21.34,82.5,170.0,TBB,OTB
4106,224008250,Trawlers,18.84,36.91,121.41,OTB,NO
4107,227311010,Trawlers,24.9,158.0,316.0,OTM,OTB
4108,250000608,Set_gillnets|Trawlers,20.4,103.0,360.0,GNS,OTM
4109,239085000,Purse_seines,20.3,41.0,238.17,PS,PS
4110,224040260,Purse_seines,36.0,236.0,485.65,PS,NO
4111,245053000,Trawlers,23.98,137.0,221.0,TBB,OTT
4112,247305830,Trawlers,24.0,72.0,447.0,OTB,NO
4113,247074420,Trawlers,20.17,96.0,220.59,OTB,PTM
4114,247133630,Set_gillnets|Trollers,17.46,21.0,136.8,GNS,LTL
4115,205328000,Trawlers,19.0,37.0,216.0,TBB,OTB
4116,227319570,Purse_seines,14.68,36.49,280.0,PS,NO
4117,224082580,Set_longlines|Pots_and_traps,26.0,87.0,220.75,LLS,FPO
4118,247070830,Purse_seines,26.22,77.0,338.56,PS,NO
4119,247072680,Trawlers,17.15,43.0,279.5,OTB,NO
4120,235103824,Trawlers,26.01,261.0,480.0,PTB,NO
4121,238967810,Trawlers|Set_longlines,21.76,49.0,140.0,OTB,LLS
4122,237299800,Purse_seines|Set_gillnets,18.66,36.0,205.83,PS,GNS
4123,261021270,Trawlers,25.91,149.0,420.0,OTM,OTB
4124,238900840,Purse_seines|Trawlers,29.1,165.0,500.0,PS,OTB
4125,235098956,Trawlers,23.0,227.0,480.0,OTB,NO
4126,227766710,Trawlers,11.82,25.29,147.0,OTB,DRB
4127,224940000,Set_longlines,22.0,129.42,139.81,LLS,NO
4128,227597000,Set_gillnets|Set_longlines,11.61,9.0,161.0,GTR,LLS
4129,224354000,Trawlers,30.5,252.0,397.35,OTB,NO
4130,245178000,Trawlers,22.06,56.0,221.0,TBB,NO
4131,250002601,Pots_and_traps|Pole_and_line,9.68,5.51,80.0,FPO,LHP
4132,219005995,Set_gillnets,10.99,9.2,71.0,GNS,NO
4133,225353000,Trawlers,30.5,278.0,349.52,OTB,NO
4134,261004380,Trawlers|Set_gillnets,17.78,31.0,135.0,OTB,GNS
4135,224176380,Purse_seines,26.73,145.0,367.92,PS,NO
4136,230987350,Trawlers,41.09,387.0,1033.0,OTM,OTB
4137,224121650,Trawlers,28.5,243.0,294.33,OTB,NO
4138,239433000,Purse_seines,16.8,30.0,174.22,PS,PS
4139,224094870,Set_longlines|Pots_and_traps,16.58,30.12,88.3,LLS,FPO
4140,244646000,Trawlers|Pots_and_traps,19.0,49.0,221.0,TBB,FPO
4141,227322390,Trawlers,15.2,39.76,294.0,DRB,OTB
4142,247081170,Trawlers,20.1,71.0,369.85,OTB,NO
4143,235011055,Trawlers,14.85,37.28,269.0,OTB,OTB
4144,266440000,Purse_seines|Trawlers,61.75,1211.0,2940.0,PS,OTM
4145,235008665,Trawlers,23.98,97.0,221.0,HMD,TBB
4146,266064000,Trawlers,18.88,59.0,294.0,OTB,OTB
4147,245378000,Trawlers,38.1,180.0,745.0,DRB,NO
4148,238880340,Purse_seines,39.95,328.0,1250.0,PS,NO
4149,250310000,Trawlers,32.18,128.0,403.0,DRB,NO
4150,226183000,Trawlers,24.45,202.45,550.0,OTB,OTM
4151,247102490,Trawlers,19.77,58.0,206.0,OTB,PTM
4152,247042200,Trawlers,30.18,197.0,400.38,OTB,NO
4153,237401000,Trawlers,20.25,35.0,305.07,OTB,NO
4154,234908000,Trawlers,18.11,126.0,530.0,OTT,NO
4155,245647000,Trawlers,39.3,257.0,714.0,DRB,NO
4156,227814000,Trawlers,15.99,46.0,232.0,OTB,PTM
4157,247120710,Trawlers|Purse_seines,18.33,38.0,211.0,OTB,PS
4158,235103397,Trawlers,50.63,1230.0,2191.0,PTM,NO
4159,224225320,Trawlers,28.0,208.0,220.75,OTB,NO
4160,224072270,Drifting_longlines,17.5,54.77,103.02,LLD,NO
4161,224139450,Trawlers,21.66,42.72,97.13,OTB,NO
4162,219015617,Trawlers|Set_gillnets,9.99,10.5,81.0,OTB,GNS
4163,265737870,Set_gillnets|Pole_and_line,10.6,12.14,57.35,GNS,LHP
4164,245262000,Trawlers,23.63,78.0,221.0,TBB,NO
4165,247145460,Trawlers,19.66,54.0,206.0,OTB,NO
4166,247149860,Purse_seines|Set_longlines,15.55,32.0,176.0,PS,LLS
4167,211339490,Trawlers,19.85,73.0,221.0,TBB,OTB
4168,247130320,Trawlers,24.94,91.0,441.0,OTB,NO
4169,227146500,Trawlers,15.9,64.14,258.0,DRB,TBB
4170,234806000,Trawlers,17.31,100.0,335.0,OTB,NO
4171,235005820,Trawlers,34.6,320.0,531.0,OTB,NO
4172,247052570,Trawlers,22.5,71.0,320.0,OTB,NO
4173,224134120,Trawlers,28.38,301.0,810.15,OTB,PTB
4174,261012560,Trawlers,17.79,32.0,121.0,OTB,NO
4175,211101000,Trawlers,45.54,345.0,750.0,DRB,TBB
4176,227340000,Trawlers,20.5,92.43,368.0,OTT,OTB
4177,238308040,Purse_seines|Set_longlines,30.9,172.0,537.0,PS,LLS
4178,244323000,Trawlers,21.23,43.0,174.0,TBB,NO
4179,247063270,Trawlers,18.09,38.0,294.0,OTB,NO
4180,240802000,Trawlers|Purse_seines,23.0,46.0,305.07,OTB,PS
4181,246417000,Trawlers,35.98,170.0,459.0,DRB,NO
4182,265710440,Pots_and_traps,6.7,2.07,162.0,FPO,FPO
4183,224353650,Purse_seines,18.9,32.98,169.24,PS,NO
4184,235002743,Trawlers,18.1,47.0,221.0,OTB,NO
4185,219024000,Trawlers,15.07,57.3,221.0,OTB,NO
4186,247061680,Trawlers,18.68,39.0,177.0,OTB,PTM
4187,235002070,Trawlers,24.56,192.0,403.0,PTB,NO
4188,227302000,Trawlers,88.24,2610.0,3240.0,OTM,OTB
4189,219015103,Trawlers,19.95,147.3,315.0,OTB,OTB
4190,224055660,Set_gillnets,21.0,60.56,161.88,GNS,GTR
4191,219006236,Set_gillnets|Set_longlines,9.05,4.4,63.0,GNS,LLS
4192,224104450,Purse_seines,31.0,162.0,313.47,PS,NO
4193,234805000,Trawlers,21.22,180.0,438.0,OTB,NO
4194,240632000,Purse_seines,23.7,50.0,202.2,PS,PS
4195,250002378,Trawlers,24.73,106.0,474.0,TBB,NO
4196,247081610,Trawlers,21.4,76.0,283.0,OTB,NO
4197,207822660,Trawlers|Set_gillnets,25.5,117.36,220.65,OTM,GNS
4198,224045640,Set_gillnets,17.0,70.45,125.09,GNS,NO
4199,238451240,Trawlers,21.78,70.0,328.0,OTB,OTM
4200,265667690,Set_gillnets,9.6,8.93,36.76,GNS,GNS
4201,227802000,Trawlers,15.0,40.0,280.0,OTB,NO
4202,235101187,Trawlers,10.9,12.47,164.0,OTB,NO
4203,247084010,Trawlers|Set_longlines,17.35,33.0,135.0,OTB,LLS
4204,237556000,Trawlers,20.2,40.0,323.44,OTB,NO
4205,275237000,Trawlers,25.45,110.0,220.0,OTM,OTB
4206,224043560,Drifting_longlines,29.3,259.0,441.5,LLD,NO
4207,224088940,Trawlers,21.96,75.02,110.38,OTB,NO
4208,232004700,Trawlers,28.0,188.0,745.0,TBB,NO
4209,227321240,Trawlers,24.9,94.0,316.0,OTM,OTB
4210,224283540,Set_longlines,16.4,33.65,139.81,LLS,NO
4211,266427000,Trawlers,49.84,1023.0,2000.0,OTM,OTB
4212,250003406,Trawlers|unknown_fishing,27.35,325.0,719.0,OTM,NK
4213,227681490,Trawlers,11.43,15.06,113.0,DRB,NO
4214,219001553,Set_gillnets|Trawlers,9.95,10.4,93.0,GNS,OTB
4215,224220670,Purse_seines,16.5,31.08,257.54,PS,NO
4216,224133306,Trawlers,23.07,65.22,183.96,OTB,NO
4217,235005059,Trawlers,16.8,41.0,128.0,OTB,NO
4218,235007860,Trawlers,40.25,474.0,1470.0,TBB,NO
4219,237900000,Trawlers,30.4,164.0,268.31,OTB,NO
4220,247080530,Trawlers,21.0,60.0,221.0,OTB,PTM
4221,224069130,Set_longlines|Set_gillnets,33.0,298.0,662.25,LLS,GNS
4222,247132480,Trawlers|Purse_seines,15.05,24.0,217.9,OTB,PS
4223,238420640,Purse_seines|Set_gillnets,21.43,77.0,268.0,PS,GTR
4224,244573154,Pole_and_line,9.1,4.0,382.0,LHP,NO
4225,207426000,Trawlers|Drifting_longlines,25.45,117.36,220.65,OTM,LLD
4226,235012112,Trawlers,40.08,142.0,465.0,OTB,NO
4227,227437000,Trawlers,15.25,64.42,294.0,OTB,DRB
4228,240397000,Set_longlines|Set_gillnets,15.5,11.0,106.6,LLS,GNS
4229,227320710,Trawlers,26.0,97.58,316.0,OTM,OTB
4230,247054080,Trawlers,17.4,28.0,161.6,OTB,PTM
4231,224622000,Trawlers,58.0,963.0,899.93,OTB,PTB
4232,219011179,Set_gillnets|Set_longlines,14.0,23.2,127.0,GNS,LLS
4233,247149630,Trawlers|Set_longlines,20.4,44.0,221.0,OTB,LLS
4234,237880000,Trawlers|Purse_seines,30.0,171.0,367.55,OTB,PS
4235,219633000,Trawlers,27.95,230.0,588.0,OTB,OTB
4236,224096770,Purse_seines,26.5,114.23,353.2,PS,NO
4237,227320000,Trawlers,19.5,92.06,324.0,OTT,PTM
4238,224057130,Trawlers,16.75,52.18,235.47,OTB,NO
4239,245587000,Trawlers,24.44,114.0,221.0,OTB,TBB
4240,247085680,Trawlers|Set_longlines,16.8,39.0,143.0,OTB,LLS
4241,224069960,Drifting_longlines,28.0,182.0,228.84,LLD,NO
4242,235075291,Trawlers,13.98,29.14,221.0,HMD,NO
4243,275444000,Pots_and_traps|unknown_fishing,54.82,734.0,852.0,FPO,NK
4244,211572000,Trawlers,17.79,46.0,221.0,TBB,OTB
4245,227419000,Trawlers,15.2,33.0,209.0,OTM,OTB
4246,235006840,Set_gillnets,22.65,198.0,384.0,GNS,NO
4247,244620254,Trawlers,23.6,86.0,220.0,TBB,NO
4248,246256000,Trawlers,39.32,193.0,515.0,DRB,NO
4249,247083410,Trawlers|Purse_seines,27.25,114.0,588.2,OTB,PS
4250,211155000,Trawlers,16.96,38.0,219.0,TBB,OTB
4251,237525000,Trawlers,26.05,119.0,367.55,OTB,NO
4252,224134690,Trawlers,21.25,57.9,226.64,OTB,NO
4253,224063280,Trawlers,23.02,50.29,165.56,OTB,NO
4254,247145790,Trawlers|Purse_seines,21.15,63.0,444.0,OTB,PS
4255,224021640,Purse_seines,25.12,78.75,180.65,PS,NO
4256,211523500,Set_gillnets|Set_longlines,9.98,9.0,110.0,GNS,LLS
4257,224047340,Trawlers,21.05,35.17,127.3,OTB,NO
4258,224132650,Set_gillnets,17.5,33.18,125.09,GNS,NO
4259,218007000,Trawlers,23.98,137.0,220.0,TBB,OTB
4260,227873000,Trawlers,17.0,62.25,324.0,OTB,PTM
4261,266348000,Trawlers,22.63,172.0,480.0,OTB,NO
4262,247143190,Trawlers,28.35,147.0,485.0,OTB,NO
4263,247142510,Trawlers|Set_longlines,17.31,31.0,185.5,OTB,LLS
4264,224514000,Trawlers,36.0,370.0,367.92,OTB,PTB
4265,211359830,Trawlers,35.06,143.0,221.0,DRB,NO
4266,247145120,Trawlers|Purse_seines,18.75,44.0,206.0,OTB,PS
4267,224089260,Trawlers,23.0,75.31,94.92,OTB,NO
4268,246233000,other_fishing|Trawlers,26.99,215.0,708.0,SSC,OTB
4269,205197000,Trawlers,37.88,311.0,1080.0,TBB,NO
4270,247093040,Trawlers|Purse_seines,22.7,68.0,331.0,OTB,PS
4271,275244000,Trawlers,17.56,27.0,184.0,OTM,NO
4272,265635420,Trawlers,11.32,19.03,172.0,OTB,OTB
4273,224088000,Purse_seines,116.0,4406.0,5735.84,PS,NO
4274,237445000,Trawlers|Set_gillnets,22.1,61.0,360.2,OTB,GNS
4275,237148900,other_fishing|Purse_seines,15.53,21.0,132.32,SB,PS
4276,238469740,Purse_seines,28.2,161.0,806.0,PS,NO
4277,224355000,Trawlers,32.0,258.0,360.56,OTB,NO
4278,227311000,Set_gillnets,20.2,72.73,310.0,GNS,GTR
4279,211430000,Trawlers,17.59,53.0,220.0,TBB,OTB
4280,224018460,Purse_seines,35.6,192.0,451.07,PS,NO
4281,237295000,Trawlers,28.0,113.0,367.55,OTB,NO
4282,247087080,Trawlers,16.17,24.0,109.0,DRB,OTB
4283,219328000,Trawlers,43.3,638.0,1081.0,OTM,OTB
4284,247123740,Trawlers|Set_gillnets,15.08,29.0,107.0,OTB,GNS
4285,224138320,Purse_seines,23.95,84.35,309.05,PS,NO
4286,247081380,Trawlers,20.9,75.0,294.0,OTB,NO
4287,247100770,Purse_seines|Trawlers,23.35,64.0,216.0,PS,OTB
4288,247091080,Trawlers,23.01,94.0,477.95,OTB,NO
4289,237292000,Trawlers|Purse_seines,28.2,113.0,367.55,OTB,PS
4290,224752000,Drifting_longlines,38.5,371.0,451.07,LLD,NO
4291,211332750,Trawlers,23.8,158.0,367.0,TBB,OTB
4292,205311000,Set_gillnets,12.68,18.0,471.0,GNS,GTR
4293,237334000,Trawlers,30.3,161.0,305.06,OTB,NO
4294,250104850,Pots_and_traps,9.66,6.01,112.0,FPO,NO
4295,233282000,Trawlers,25.94,177.0,462.0,PTB,NO
4296,237814000,Trawlers|Purse_seines,21.6,70.0,294.04,OTB,PS
4297,247094330,Trawlers,18.7,50.0,206.0,OTB,NO
4298,224116380,Drifting_longlines,25.7,152.0,161.88,LLD,NO
4299,247100420,Trawlers|Set_longlines,18.91,75.0,206.0,OTB,LLS
4300,219946000,Set_gillnets,20.05,126.4,279.0,GNS,GNS
4301,224050530,Trawlers,24.0,145.0,202.35,OTB,NO
4302,250000216,Trawlers|Set_gillnets,24.0,163.0,442.0,PTM,GNS
4303,237349000,Trawlers|Purse_seines,22.1,60.0,305.06,OTB,PS
4304,220109000,Trawlers,24.57,269.6,542.0,OTB,OTM
4305,250102600,Trawlers,51.2,850.0,1999.5,OTM,PTM
4306,238654610,Trawlers,32.3,187.19,441.0,OTB,OTM
4307,240404000,Set_gillnets|Drifting_longlines,16.72,33.0,110.27,GTR,LLD
4308,247099280,Trawlers,22.58,49.0,330.0,OTB,NO
4309,263486000,Trawlers,24.0,191.88,441.0,OTB,NO
4310,265536200,Set_gillnets,10.0,11.31,66.19,GNS,GNS
4311,219013756,other_fishing|Set_gillnets,11.45,12.8,74.0,SDN,GNS
4312,247134010,Trawlers,15.78,28.0,81.0,OTB,NO
4313,224063780,Purse_seines,17.95,27.58,137.6,PS,NO
4314,244810702,Trawlers,14.95,28.0,194.0,OTB,OTT
4315,224013880,Trawlers,20.0,92.67,165.56,OTB,NO
4316,219016971,Trawlers,15.53,98.1,220.0,OTB,OTB
4317,247141310,Trawlers,17.34,37.0,162.0,OTB,NO
4318,224056740,Trawlers,21.01,66.81,178.07,OTB,NO
4319,235102697,Trawlers,38.1,850.0,3000.0,OTM,NO
4320,246005000,Trawlers,22.85,78.0,221.0,TBB,OTT
4321,244100829,Trawlers,19.96,69.0,221.0,TBB,OTB
4322,224378000,Trawlers,58.38,962.0,1166.3,OTB,PTB
4323,205258000,Trawlers,23.99,109.0,221.0,TBB,OTB
4324,224000390,Trawlers,20.35,58.91,320.09,OTB,NO
