mmsi,itu_fishing,itu_label,itu_sublabel,itu_tonnage
271072688,Fishing vessel,Fishing vessel,,35.21
271072690,Fishing vessel,Fishing vessel,,92.64
271072691,Fishing vessel,Fishing vessel,,126.36
271072695,Fishing vessel,Fishing vessel,,63.0
271072696,Fishing vessel,Fishing vessel,,51.0
271072701,Fishing vessel,Fishing vessel,,52.0
271072707,Fishing vessel,Fishing vessel,,172.0
271072720,Fishing vessel,Fishing vessel,,63.32
271072730,Fishing vessel,Fishing vessel,,24.58
271072732,Fishing vessel,Fishing vessel,,25.63
271072740,Fishing vessel,Fishing vessel,,144.0
271072744,Fishing vessel,Fishing vessel,,42.0
271072749,Fishing vessel,Fishing vessel,,42.26
271072753,Fishing vessel,Fishing vessel,,100.0
271072755,Fishing vessel,Fishing vessel,,90.0
271072769,Fishing vessel,Fishing vessel,,81.22
271072787,Fishing vessel,Fishing vessel,,45.54
271072789,Fishing vessel,Fishing vessel,,45.26
271072970,Fishing vessel,Fishing vessel,,193.0
271072972,Fishing vessel,Fishing vessel,,30.0
271072977,Fishing vessel,Fishing vessel,,82.0
271072982,Fishing vessel,Fishing vessel,,70.0
271072990,Fishing vessel,Fishing vessel,,34.65
271072992,Fishing vessel,Fishing vessel,,84.0
271072996,Fishing vessel,Fishing vessel,,95.0
271072997,Fishing vessel,Fishing vessel,,389.0
271073001,Fishing vessel,Fishing vessel,,34.2
271073007,Fishing vessel,Fishing vessel,,49.07
271073031,Fishing vessel,Fishing vessel,,40.0
271073037,Fishing vessel,Fishing vessel,,48.5
271073039,Fishing vessel,Fishing vessel,,39.0
271073046,Fishing vessel,Fishing vessel,,41.0
271073059,Fishing vessel,Fishing vessel,,45.89
271073068,Fishing vessel,Fishing vessel,,49.75
271073083,Fishing vessel,Fishing vessel,,597.0
271073091,Fishing vessel,Fishing vessel,,47.0
271073095,Fishing vessel,Fishing vessel,,30.0
271073104,Fishing vessel,Fishing vessel,,4.42
271073105,Fishing vessel,Fishing vessel,,114.0
271073107,Fishing vessel,Fishing vessel,,25.97
271073108,Fishing vessel,Fishing vessel,,61.8
271073109,Fishing vessel,Fishing vessel,,58.0
271073110,Fishing vessel,Fishing vessel,,83.0
271073112,Fishing vessel,Fishing vessel,,11.51
271073113,Fishing vessel,Fishing vessel,,339.0
271073114,Fishing vessel,Fishing vessel,,111.0
271073115,Fishing vessel,Fishing vessel,,177.0
271073117,Fishing vessel,Fishing vessel,,60.0
271073118,Fishing vessel,Fishing vessel,,591.0
271073120,Fishing vessel,Fishing vessel,,29.79
271073123,Fishing vessel,Fishing vessel,,57.0
271073124,Fishing vessel,Fishing vessel,,130.0
271073126,Fishing vessel,Fishing vessel,,85.0
271073127,Fishing vessel,Fishing vessel,,107.0
271073128,Fishing vessel,Fishing vessel,,122.0
271073129,Fishing vessel,Fishing vessel,,128.0
271073130,Fishing vessel,Fishing vessel,,58.0
271073131,Fishing vessel,Fishing vessel,,53.0
271073133,Fishing vessel,Fishing vessel,,100.0
271073134,Fishing vessel,Fishing vessel,,66.0
271073135,Fishing vessel,Fishing vessel,,95.0
271073136,Fishing vessel,Fishing vessel,,116.0
271073137,Fishing vessel,Fishing vessel,,149.0
271073138,Fishing vessel,Fishing vessel,,96.0
271073139,Fishing vessel,Fishing vessel,,80.0
271073140,Fishing vessel,Fishing vessel,,100.0
273240600,Fishing vessel,Trawlers,Trawlers,4407.0
273240700,Fishing vessel,Trawlers,Trawlers,4407.0
273247400,Fishing vessel,Fishing vessel,,196.0
273249600,Fishing vessel,Trawlers,Trawlers,4407.0
273290400,Fishing vessel,Trawlers,Trawlers,745.0
273290500,Fishing vessel,Fishing vessel,,4407.0
273291400,Fishing vessel,Trawlers,Trawlers,743.0
273292300,Fishing vessel,Fishing vessel,,117.0
273293500,Fishing vessel,Trawlers,Trawlers,1734.0
273294000,Fishing vessel,Fishing vessel,,745.0
273295700,Fishing vessel,Trawlers,Trawlers,1734.0
273296700,Fishing vessel,Trawlers,Trawlers,1734.0
273297700,Fishing vessel,Trawlers,Trawlers,7765.0
273297800,Fishing vessel,Trawlers,Trawlers,1734.0
273298800,Fishing vessel,Trawlers,Trawlers,1734.0
273310280,Fishing vessel,Fishing vessel,,1191.0
273310630,Fishing vessel,Fishing vessel,,961.0
273312420,Fishing vessel,Fishing vessel,,80.0
273313220,Fishing vessel,Trawlers,Trawlers,119.0
273313930,Fishing vessel,Fishing vessel,,46.0
273315220,Fishing vessel,Trawlers,Trawlers,119.0
273317120,Fishing vessel,Fishing vessel,,15.6
273318330,Fishing vessel,Fishing vessel,,15.6
273318430,Fishing vessel,Fishing vessel,,2372.0
273330450,Fishing vessel,Fishing vessel,,46.0
273331380,Fishing vessel,Fishing vessel,,274.0
273336810,Fishing vessel,Trawlers,Trawlers,1042.0
273340330,Fishing vessel,Trawlers,Trawlers,2340.0
273350850,Fishing vessel,Fishing vessel,,868.0
273353380,Fishing vessel,Fishing vessel,,200.0
273353630,Fishing vessel,Fishing vessel,,580.0
273358620,Fishing vessel,Fishing vessel,,233.0
273359650,Fishing vessel,Trawlers,Trawlers,560.0
273370030,Fishing vessel,Fishing vessel,,104.0
273370230,Fishing vessel,Fishing vessel,,660.0
273370280,Fishing vessel,Fishing vessel,,660.0
273370330,Fishing vessel,Fishing vessel,,104.0
273370470,Fishing vessel,Fishing vessel,,358.0
273370490,Fishing vessel,Fishing vessel,,1096.0
273370520,Fishing vessel,Fishing vessel,,107.0
273370750,Fishing vessel,Fishing vessel,,628.0
273370930,Fishing vessel,Fishing vessel,,107.0
273371620,Fishing vessel,Fishing vessel,,107.0
273371740,Fishing vessel,Trawlers,Trawlers,356.0
273371750,Fishing vessel,Fishing vessel,,664.0
273371820,Fishing vessel,Fishing vessel,,107.0
273371930,Fishing vessel,Fishing vessel,,
273372440,Fishing vessel,Fishing vessel,,
273372530,Fishing vessel,Fishing vessel,,66.0
273372620,Fishing vessel,Fishing vessel,,97.0
273372740,Fishing vessel,Trawlers,Trawlers,723.0
273372840,Fishing vessel,Fishing vessel,,1021.0
273373190,Fishing vessel,Trawlers,Trawlers,277.0
273373430,Fishing vessel,Fishing vessel,,1138.0
273373480,Fishing vessel,Fishing vessel,,5.0
273373620,Fishing vessel,Fishing vessel,,93.0
273373740,Fishing vessel,Trawlers,Trawlers,738.0
273373840,Fishing vessel,Trawlers,Trawlers,742.0
273374030,Fishing vessel,Fishing vessel,,108.0
273374230,Fishing vessel,Trawlers,Trawlers,748.0
273375030,Fishing vessel,Trawlers,Trawlers,290.0
273375170,Fishing vessel,Fishing vessel,,98.0
273375430,Fishing vessel,Fishing vessel,,114.0
273375740,Fishing vessel,Trawlers,Trawlers,742.0
273376350,Fishing vessel,Trawlers,Trawlers,587.0
273376640,Fishing vessel,Trawlers,Trawlers,721.0
273376720,Fishing vessel,Fishing vessel,,104.0
273376740,Fishing vessel,Trawlers,Trawlers,748.0
273376780,Fishing vessel,Fishing vessel,,69.0
273377190,Fishing vessel,Fishing vessel,,351.0
273377720,Fishing vessel,Fishing vessel,,748.0
273378740,Fishing vessel,Trawlers,Trawlers,277.0
273379860,Fishing vessel,Fishing vessel,,12.0
273379880,Fishing vessel,Fishing vessel,,798.0
273379990,Fishing vessel,Trawlers,Trawlers,108.0
273380120,Fishing vessel,Fishing vessel,,488.0
273380310,Fishing vessel,Trawlers,Trawlers,
273380430,Fishing vessel,Fishing vessel,,2232.0
273381120,Fishing vessel,Fishing vessel,,488.0
273381410,Fishing vessel,Fishing vessel,,190.0
273381420,Fishing vessel,Trawlers,Trawlers,80.0
273382120,Fishing vessel,Fishing vessel,,488.0
273382320,Fishing vessel,Fishing vessel,,577.0
273383020,Fishing vessel,Fishing vessel,,488.0
273384020,Fishing vessel,Fishing vessel,,488.0
273384310,Fishing vessel,Fishing vessel,,1593.0
273385020,Fishing vessel,Fishing vessel,,488.0
273386020,Fishing vessel,Fishing vessel,,488.0
273386030,Fishing vessel,Fishing vessel,,
273386220,Fishing vessel,Fishing vessel,,21.0
273386800,Fishing vessel,Trawlers,Trawlers,108.0
273387020,Fishing vessel,Fishing vessel,,488.0
273387130,Fishing vessel,Trawlers,Trawlers,812.0
273387720,Fishing vessel,Fishing vessel,,
273417900,Fishing vessel,Fishing vessel,,904.0
273418710,Fishing vessel,Trawlers,Trawlers,480.0
273419400,Fishing vessel,Trawlers,Trawlers,757.0
273420630,Fishing vessel,Fishing vessel,,
273420730,Fishing vessel,Fishing vessel,,43.0
273420800,Fishing vessel,Fishing vessel,,765.0
273421340,Fishing vessel,Fishing vessel,,61.0
273422340,Fishing vessel,Trawlers,Trawlers,61.0
273423060,Fishing vessel,Trawlers,Trawlers,4407.0
273424080,Fishing vessel,Fishing vessel,,601.0
273424250,Fishing vessel,Trawlers,Trawlers,606.0
273424830,Fishing vessel,Fishing vessel,,61.0
273425250,Fishing vessel,Fishing vessel,,276.0
273426670,Fishing vessel,Fishing vessel,,1810.0
273426900,Fishing vessel,Trawlers,Trawlers,4407.0
273427340,Fishing vessel,Fishing vessel,,15.6
273427450,Fishing vessel,Fishing vessel,,51.0
273428530,Fishing vessel,Fishing vessel,,15.6
273428870,Fishing vessel,Fishing vessel,,61.0
273429420,Fishing vessel,Fishing vessel,,1898.0
273431550,Fishing vessel,Fishing vessel,,172.0
273431800,Fishing vessel,Fishing vessel,,359.0
273432500,Fishing vessel,Fishing vessel,,789.0
273432610,Fishing vessel,Fishing vessel,,15.6
273433090,Fishing vessel,Fishing vessel,,15.6
273433220,Fishing vessel,Trawlers,Trawlers,1067.0
273433930,Fishing vessel,Fishing vessel,,
273433960,Fishing vessel,Trawlers,Trawlers,117.0
273434090,Fishing vessel,Fishing vessel,,61.0
273435020,Fishing vessel,Fishing vessel,,1438.0
273435090,Fishing vessel,Trawlers,Trawlers,62.0
273435560,Fishing vessel,Trawlers,Trawlers,117.0
273435950,Fishing vessel,Fishing vessel,,61.0
273436020,Fishing vessel,Fishing vessel,,448.0
273436060,Fishing vessel,Trawlers,Trawlers,4407.0
273436180,Fishing vessel,Fishing vessel,,117.0
273436220,Fishing vessel,Fishing vessel,,208.0
273436240,Fishing vessel,Fishing vessel,,15.6
273436430,Fishing vessel,Trawlers,Trawlers,776.0
273437080,Fishing vessel,Fishing vessel,,414.0
273440090,Fishing vessel,Trawlers,Trawlers,64.0
273440720,Fishing vessel,Trawlers,Trawlers,3641.0
273440840,Fishing vessel,Trawlers,Trawlers,4986.0
273441580,Fishing vessel,Fishing vessel,,34.0
273441610,Fishing vessel,Fishing vessel,,969.0
273442330,Fishing vessel,Fishing vessel,,15.6
273442420,Fishing vessel,Trawlers,Trawlers,1329.0
273447010,Fishing vessel,Trawlers,Trawlers,1113.0
273447080,Fishing vessel,Trawlers,Trawlers,3986.0
273447110,Fishing vessel,Trawlers,Trawlers,740.0
273447440,Fishing vessel,Fishing vessel,,15.6
273447710,Fishing vessel,Trawlers,Trawlers,61.0
273447730,Fishing vessel,Trawlers,Trawlers,15.6
273447760,Fishing vessel,Fishing vessel,,31.0
273447960,Fishing vessel,Trawlers,Trawlers,76.0
273448620,Fishing vessel,Fishing vessel,,15.6
273449180,Fishing vessel,Fishing vessel,,237.0
273450640,Fishing vessel,Fishing vessel,,119.0
273450750,Fishing vessel,Trawlers,Trawlers,747.0
273450770,Fishing vessel,Trawlers,Trawlers,15.6
273451340,Fishing vessel,Trawlers,Trawlers,115.0
273451640,Fishing vessel,Fishing vessel,,117.0
273451770,Fishing vessel,Fishing vessel,,61.0
273452160,Fishing vessel,Trawlers,Trawlers,716.0
273453070,Fishing vessel,Trawlers,Trawlers,119.0
273453620,Fishing vessel,Fishing vessel,,61.0
273454620,Fishing vessel,Trawlers,Trawlers,61.0
273455620,Fishing vessel,Fishing vessel,,61.0
273456520,Fishing vessel,Fishing vessel,,61.0
273456620,Fishing vessel,Trawlers,Trawlers,15.6
273457180,Fishing vessel,Fishing vessel,,79.86
273457250,Fishing vessel,Fishing vessel,,338.0
273458640,Fishing vessel,Fishing vessel,,22.0
273459450,Fishing vessel,Fishing vessel,,61.0
273459510,Fishing vessel,Trawlers,Trawlers,4407.0
273511900,Fishing vessel,Trawlers,Trawlers,3834.0
273516000,Fishing vessel,Trawlers,Trawlers,737.0
273529800,Fishing vessel,Trawlers,Trawlers,7765.0
273556500,Fishing vessel,Trawlers,Trawlers,751.0
273558600,Fishing vessel,Trawlers,Trawlers,356.0
273559500,Fishing vessel,Fishing vessel,,281.0
273561800,Fishing vessel,Trawlers,Trawlers,683.0
273563210,Fishing vessel,Fishing vessel,,720.0
273810610,Fishing vessel,Fishing vessel,,3983.0
273812060,Fishing vessel,Fishing vessel,,683.0
273812510,Fishing vessel,Trawlers,Trawlers,4347.0
273813300,Fishing vessel,Trawlers,Trawlers,2062.0
273813610,Fishing vessel,Fishing vessel,,152.0
273817020,Fishing vessel,Fishing vessel,,12383.0
273818700,Fishing vessel,Fishing vessel,,359.0
273819200,Fishing vessel,Trawlers,Trawlers,2062.0
273820700,Fishing vessel,Fishing vessel,,2829.0
273822210,Fishing vessel,Trawlers,Trawlers,4014.0
273822400,Fishing vessel,Fishing vessel,,970.0
273824810,Fishing vessel,Trawlers,Trawlers,827.0
273825110,Fishing vessel,Trawlers,Trawlers,3920.0
273825210,Fishing vessel,Fishing vessel,,4014.0
273826220,Fishing vessel,Trawlers,Trawlers,883.0
273828000,Fishing vessel,Trawlers,Trawlers,193.0
273828110,Fishing vessel,Fishing vessel,,4014.0
273828800,Fishing vessel,Fishing vessel,,704.0
273840100,Fishing vessel,Trawlers,Trawlers,828.0
273840920,Fishing vessel,Fishing vessel,,15.6
273842110,Fishing vessel,Fishing vessel,,448.0
273842420,Fishing vessel,Fishing vessel,,15.6
273843120,Fishing vessel,Trawlers,Trawlers,722.0
273843320,Fishing vessel,Fishing vessel,,61.0
273843700,Fishing vessel,Fishing vessel,,1315.0
273843800,Fishing vessel,Fishing vessel,,1315.0
273845320,Fishing vessel,Fishing vessel,,15.6
273845610,Fishing vessel,Fishing vessel,,833.0
273845700,Fishing vessel,Fishing vessel,,1315.0
273846010,Fishing vessel,Trawlers,Trawlers,723.0
273846700,Fishing vessel,Fishing vessel,,1315.0
273847320,Fishing vessel,Fishing vessel,,61.0
273847420,Fishing vessel,Fishing vessel,,15.6
273847700,Fishing vessel,Fishing vessel,,1315.0
273847900,Fishing vessel,Trawlers,Trawlers,1944.0
273848610,Fishing vessel,Fishing vessel,,831.0
273849520,Fishing vessel,Fishing vessel,,865.0
273849700,Fishing vessel,Fishing vessel,,1315.0
273849820,Fishing vessel,Fishing vessel,,15.6
273854400,Fishing vessel,Fishing vessel,,15.6
273855400,Fishing vessel,Fishing vessel,,15.6
273890200,Fishing vessel,Trawlers,Trawlers,2058.0
273891000,Fishing vessel,Trawlers,Trawlers,2058.0
273892000,Fishing vessel,Trawlers,Trawlers,2058.0
273892100,Fishing vessel,Fishing vessel,,876.0
273892200,Fishing vessel,Trawlers,Trawlers,2058.0
273894200,Fishing vessel,Trawlers,Trawlers,845.0
273894400,Fishing vessel,Trawlers,Trawlers,722.0
273895000,Fishing vessel,Trawlers,Trawlers,2058.0
273895100,Fishing vessel,Trawlers,Trawlers,2058.0
273895110,Fishing vessel,Fishing vessel,,691.0
273895300,Fishing vessel,Trawlers,Trawlers,4406.0
273896200,Fishing vessel,Fishing vessel,,1211.0
273897200,Fishing vessel,Fishing vessel,,723.0
273898000,Fishing vessel,Fishing vessel,,2058.0
273898200,Fishing vessel,Fishing vessel,,234.0
273899300,Fishing vessel,Fishing vessel,,737.0
273899600,Fishing vessel,Trawlers,Trawlers,608.0
275129000,Fishing vessel,Trawlers,Trawlers,122.0
275223000,Fishing vessel,Fishing vessel,,109.0
277222000,Fishing vessel,Fishing vessel,,74.0
277354000,Fishing vessel,Fishing vessel,,543.0
277507000,Fishing vessel,Fishing vessel,,868.0
278869500,Fishing vessel,Fishing vessel,,
278871000,Fishing vessel,Fishing vessel,,
306005000,Fishing vessel,Fishing vessel,,3443.0
306023000,Fishing vessel,Fishing vessel,,2069.0
306031000,Fishing vessel,Fishing vessel,,676.0
306041000,Fishing vessel,Fishing vessel,,2863.0
306050000,Fishing vessel,Fishing vessel,,3445.0
306097000,Fishing vessel,Fishing vessel,,2160.0
306276000,Fishing vessel,Fishing vessel,,355.0
306783000,Fishing vessel,Fishing vessel,,1988.0
316001008,Fishing vessel,Fishing vessel,,135.0
316001023,Fishing vessel,Trawlers,Trawlers,115.0
316001204,Fishing vessel,Fixed gear,Pots and traps,10.0
316001218,Fishing vessel,Trawlers,Trawlers,35.0
316001229,Fishing vessel,Fishing vessel,,5.0
316001372,Fishing vessel,Fishing vessel,,24.0
316001464,Fishing vessel,Fishing vessel,,38.0
316001514,Fishing vessel,Fishing vessel,,139.0
316001757,Fishing vessel,Trawlers,Trawlers,89.0
316001765,Fishing vessel,Fishing vessel,,8.0
316001794,Fishing vessel,Fixed gear,Pots and traps,25.0
316001822,Fishing vessel,Fishing vessel,,31.0
316001833,Fishing vessel,Fishing vessel,,79.0
316001842,Fishing vessel,Fixed gear,Pots and traps,68.0
316001843,Fishing vessel,Fishing vessel,,139.0
316001848,Fishing vessel,Fishing vessel,,50.0
316001871,Fishing vessel,Fishing vessel,,36.0
316001899,Fishing vessel,Fixed gear,Pots and traps,15.0
316001924,Fishing vessel,Fixed gear,Pots and traps,10.0
316001966,Fishing vessel,Fixed gear,Pots and traps,14.0
316001979,Fishing vessel,Fixed gear,Pots and traps,15.0
316001993,Fishing vessel,Fishing vessel,,22.0
316002026,Fishing vessel,Fixed gear,Pots and traps,44.0
316002027,Fishing vessel,Fishing vessel,,88.0
316002039,Fishing vessel,Fixed gear,Pots and traps,15.0
316002082,Fishing vessel,Fishing vessel,,57.0
316002090,Fishing vessel,Fishing vessel,,59.0
316002129,Fishing vessel,Fixed gear,Pots and traps,12.0
316002132,Fishing vessel,Fixed gear,Pots and traps,13.0
316002134,Fishing vessel,Fixed gear,Pots and traps,13.0
316002136,Fishing vessel,Fishing vessel,,15.0
316002183,Fishing vessel,Fishing vessel,,70.0
316002192,Fishing vessel,Fixed gear,Pots and traps,13.0
316002193,Fishing vessel,Fixed gear,Pots and traps,14.0
316002203,Fishing vessel,Fixed gear,Pots and traps,13.0
316002206,Fishing vessel,Fixed gear,Pots and traps,13.0
316002207,Fishing vessel,Fixed gear,Pots and traps,26.0
316002209,Fishing vessel,Fixed gear,Pots and traps,9.0
316002214,Fishing vessel,Fixed gear,Pots and traps,14.0
316002227,Fishing vessel,Fixed gear,Pots and traps,14.0
316002252,Fishing vessel,Fixed gear,Pots and traps,6.0
316002259,Fishing vessel,Fixed gear,Pots and traps,10.0
316002265,Fishing vessel,Fixed gear,Pots and traps,14.0
316002267,Fishing vessel,Fixed gear,Pots and traps,8.0
316002268,Fishing vessel,Fixed gear,Pots and traps,114.0
316002270,Fishing vessel,Trawlers,Trawlers,539.0
316002301,Fishing vessel,Fishing vessel,,147.0
316002306,Fishing vessel,Fishing vessel,,30.0
316002337,Fishing vessel,Fixed gear,Pots and traps,14.0
316002440,Fishing vessel,Trawlers,Trawlers,106.0
316002462,Fishing vessel,Fishing vessel,,19.0
316002466,Fishing vessel,Fixed gear,Pots and traps,13.0
316002467,Fishing vessel,Fixed gear,Pots and traps,14.0
316002476,Fishing vessel,Fishing vessel,,100.0
316002479,Fishing vessel,Fixed gear,Pots and traps,14.0
316002504,Fishing vessel,Fishing vessel,,86.0
316002510,Fishing vessel,Fishing vessel,,23.0
316002569,Fishing vessel,Fishing vessel,,56.0
316002595,Fishing vessel,Fishing vessel,,55.0
316002659,Fishing vessel,Fixed gear,Pots and traps,14.0
316002757,Fishing vessel,Fixed gear,Pots and traps,26.0
316002769,Fishing vessel,Fishing vessel,,25.0
316002812,Fishing vessel,Fixed gear,Pots and traps,15.0
316002839,Fishing vessel,Fishing vessel,,15.0
316002845,Fishing vessel,Fixed gear,Pots and traps,14.0
316002859,Fishing vessel,Fixed gear,Pots and traps,14.0
316002867,Fishing vessel,Fixed gear,Pots and traps,13.0
316002907,Fishing vessel,Fishing vessel,,93.0
316002913,Fishing vessel,Fishing vessel,,73.0
316002951,Fishing vessel,Fixed gear,Pots and traps,15.0
316002952,Fishing vessel,Fixed gear,Pots and traps,13.0
316002960,Fishing vessel,Fishing vessel,,467.0
316002984,Fishing vessel,Fixed gear,Pots and traps,13.0
316003062,Fishing vessel,Fixed gear,Pots and traps,13.0
316003071,Fishing vessel,Fixed gear,Pots and traps,14.0
316003570,Fishing vessel,Fishing vessel,,43.0
316003610,Fishing vessel,Fishing vessel,,346.0
316003632,Fishing vessel,Fixed gear,Pots and traps,23.0
316003633,Fishing vessel,Fixed gear,Pots and traps,14.0
316003660,Fishing vessel,Fishing vessel,,60.0
316003690,Fishing vessel,Fishing vessel,,15.0
316003695,Fishing vessel,Fixed gear,Pots and traps,149.0
316003697,Fishing vessel,Fixed gear,Pots and traps,130.0
316003698,Fishing vessel,Fishing vessel,,30.0
316003706,Fishing vessel,Fixed gear,Pots and traps,62.0
316003707,Fishing vessel,Fixed gear,Pots and traps,62.0
316003708,Fishing vessel,Fixed gear,Pots and traps,147.0
316003709,Fishing vessel,Fixed gear,Pots and traps,77.0
316003710,Fishing vessel,Fishing vessel,,43.0
